subject,window_id,window_start_sec,window_duration_sec,label,Mean_RR,Mean_HR,SDNN,RMSSD,pNN50,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,Resp_Rate_Mean,Resp_Rate_Std,Resp_Amplitude_Std,Temp_Mean,Temp_Std,Temp_Min,Temp_Max,ACC_Magnitude_Mean,ACC_Magnitude_Std,ACC_Magnitude_Max,stress_target,Actual_Label,Predicted_Target,Predicted_Label,Stress_Probability,Prediction_Confidence,Prediction_Status,Model_Used
S15,46,690.0,30,1,0.7090592334494774,84.61916461916461,0.0443186625775532,0.0259099697146145,10.0,38.0,0.0150766954996317,0.008964585530566,19.96464905461316,0.8153721904449341,3.1913515410162305,33.70467758178711,0.0665816888213157,33.552001953125,33.774688720703125,0.923489906791818,0.0176123362270627,1.0508718233144967,0,Not Target,0,Not Target,0.1,90.0,Correct,Extra Trees
S5,32,480.0,30,1,0.9712857142857144,61.773790263274,0.0318828564851009,0.0222328538177416,3.4482758620689653,35.0,0.01903423619309,0.0226435408304335,14.971905893721942,1.6914765872236217,2.045334036814777,34.586524963378906,0.0291777029633522,34.515869140625,34.624786376953125,0.9260368221251254,0.00275155228054,0.9355277660887512,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S3,84,1260.0,30,1,1.1185164835164836,53.642481701625975,0.0707089242056714,0.0921507194873746,56.00000000000001,37.0,0.0145575496879352,0.0066593991069698,14.127018071459965,0.7629049461842896,1.5615243231404303,31.468021392822266,0.0121292825788259,31.45037841796875,31.4990234375,0.9285057095821642,0.0032090506236529,0.9409160093652577,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,161,2415.0,30,2,0.8139285714285714,73.71654234313296,0.0638313877660508,0.0331890951215217,14.285714285714285,41.0,0.0260995260106896,0.0011208514985137,9.522254160860731,1.111248334126273,1.872885740893787,31.28965187072754,0.0131210274994373,31.269287109375,31.322296142578125,0.931057979761032,0.008767064669769,1.0001142565873786,1,Target,1,Target,0.5533333333333333,55.333333333333336,Correct,Extra Trees
S9,319,4785.0,30,4,0.8289285714285716,72.38259370960792,0.0792025671757571,0.0375130686654625,11.428571428571429,46.0,0.0113926685976773,0.0218353553279478,13.28478712940084,1.4647228258702545,4.183283925113375,34.84251403808594,0.0309780128300189,34.755401611328125,34.93402099609375,0.9655256826630464,0.0081829969295919,1.0145663205740263,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,389,5835.0,30,3,0.9556190476190474,62.78652581223841,0.0414717514624629,0.0351061524849158,17.24137931034483,30.0,0.0156262931841931,0.0092527427980184,18.55757671003595,5.153408543728574,2.1671397246397643,34.20369338989258,0.0228358227759599,34.127593994140625,34.22979736328125,0.9489375072962756,0.0052088149810462,0.9612807117722152,0,Not Target,0,Not Target,0.03333333333333333,96.66666666666667,Correct,Extra Trees
S4,91,1365.0,30,1,1.0254591836734694,58.51037365043037,0.0662801192350263,0.0843462252521458,66.66666666666666,46.0,0.0266678333059492,0.0042699772097003,19.609782490188348,0.8569803932020553,1.1697018619585469,32.96814727783203,0.0215584393590688,32.926788330078125,33.034881591796875,0.9706762900242266,0.003432449438528,0.9839236087829092,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,207,3105.0,30,2,0.6084548104956268,98.61044561571634,0.1183103971021734,0.1046471232674996,39.58333333333333,27.0,0.0376727178495813,0.0521639667141358,15.561433787927514,4.28614503030918,6.72358255251609,34.75069046020508,0.0337223969399929,34.67852783203125,34.85699462890625,0.9188322416928212,0.0273886223943501,1.035414980685898,1,Target,1,Target,0.92,92.0,Correct,Extra Trees
S5,266,3990.0,30,2,0.7033449477351916,85.3066481720004,0.0572825166155073,0.0170188970601169,2.5,3.0,0.4020938160124574,0.0902232282711128,14.631793834739032,3.188345729995816,4.240875023058172,34.46295928955078,0.0331855043768882,34.390289306640625,34.509765625,0.9180922701679411,0.0054281335521508,0.9352929734945078,1,Target,1,Target,0.9133333333333333,91.33333333333333,Correct,Extra Trees
S14,297,4455.0,30,3,0.7229642857142856,82.99165143506399,0.0547343974551911,0.0234771675045039,5.128205128205128,35.0,0.0139770050598846,0.0032892101138949,16.57944254742164,4.233341762635268,4.214080178897998,34.19750213623047,0.0363754071295261,34.127593994140625,34.295501708984375,0.918544487025108,0.0040484691952012,0.938724867035344,0,Not Target,0,Not Target,0.05333333333333334,94.66666666666667,Correct,Extra Trees
S5,138,2070.0,30,3,0.8962946428571428,66.94227225183046,0.0237688544750192,0.0145550644536815,0.0,35.0,0.0168331818436063,0.0555020533755694,18.53167355634101,1.051078914536628,1.7514632228103053,34.913597106933594,0.0306375194340944,34.838531494140625,34.946380615234375,0.9308118067197492,0.0031706004322933,0.9400548802749618,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S17,35,525.0,30,1,0.9139631336405531,65.64816215398577,0.109482834785066,0.1071101537390998,60.0,51.0,0.0087843249242421,0.0043089779708146,14.314254253344467,1.0635071562166951,2.429711023290196,33.4244270324707,0.0183593723922967,33.3797607421875,33.456756591796875,0.9719894545626068,0.0039582993227294,0.9951109412478014,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S13,22,330.0,30,1,0.7252857142857143,82.72601930273784,0.0597362071335313,0.0303942350423484,7.6923076923076925,44.0,0.0191558095961847,0.0024454535349375,14.587017550574064,3.068888376829958,2.6972758399472148,33.370235443115234,0.0273843593895435,33.31787109375,33.432586669921875,0.9386409239369192,0.0048220200810931,0.9606733156694406,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S11,316,4740.0,30,4,0.7467032967032967,80.3532008830022,0.100993535885579,0.0583675159424592,36.84210526315789,26.0,0.0119686442169009,0.0027031676234723,13.28478712940084,1.4647228258702545,9.174419437460989,35.02488708496094,0.0298622827976942,34.952545166015625,35.063690185546875,0.9203085324940842,0.0060735417431999,0.95111561094846,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S5,36,540.0,30,1,0.9722857142857144,61.71025565677343,0.0401117369686981,0.0255109640984603,10.344827586206897,33.0,0.0163440370971628,0.0343585574963238,17.091213690255,0.794152246163467,1.7986836859226103,34.614505767822266,0.0265022795647382,34.55267333984375,34.64166259765625,0.9248259915519672,0.0032510682928402,0.9365043767008882,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S16,257,3855.0,30,4,0.8380000000000001,71.59904534606204,0.1317197177100431,0.0909605932907911,41.17647058823529,45.0,0.0172475254983961,0.0157986117731534,13.28478712940084,1.4647228258702545,2.807501562139226,34.254024505615234,0.0295418389141559,34.190093994140625,34.32147216796875,0.9302263545336348,0.0037434462053857,0.9416817778209616,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,70,1050.0,30,1,0.7656410256410258,78.36570663094439,0.1230418914795117,0.0593520328410329,15.789473684210526,43.0,0.0179555836534765,0.0089585305437553,8.835344449192508,3.548648897713132,4.114479647846408,34.32014083862305,0.0223345141857862,34.240478515625,34.3551025390625,0.907220029189866,0.0055341376835255,0.932240226407018,0,Not Target,0,Not Target,0.14666666666666667,85.33333333333334,Correct,Extra Trees
S3,47,705.0,30,1,1.1939880952380957,50.251757315918034,0.1334797933035147,0.1396239721309036,56.52173913043478,30.0,0.0181511520093935,0.0162786568305627,14.140720850099733,1.360088786708497,1.2703990861658845,30.876014709472656,0.0211333557963371,30.84091186523437,30.91415405273437,0.9290443370562323,0.0033175450262647,0.9406209545224412,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,318,4770.0,30,4,1.020612244897959,58.788242351529696,0.1856289704610818,0.1577642835403429,48.14814814814815,32.0,0.0312516698277719,0.0281801794747823,13.28478712940084,1.4647228258702545,2.7063962517520967,34.69099426269531,0.0293473675847053,34.6324462890625,34.72772216796875,0.9320160062240463,0.0055306087616113,0.9547184823883234,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,381,5715.0,30,3,0.8635294117647059,69.48228882833787,0.0851788727206539,0.0347132435309328,21.21212121212121,29.0,0.015972626773846,0.0262521555350146,21.81201250823444,5.086911104116808,2.636942485199953,34.26654815673828,0.0156654771417379,34.214508056640625,34.295501708984375,0.9448591713872334,0.0274349830739861,1.0825482811792806,0,Not Target,0,Not Target,0.06,94.0,Correct,Extra Trees
S5,61,915.0,30,1,0.969714285714286,61.8738951090159,0.0583630801135254,0.0366814846479073,13.79310344827586,48.0,0.0127280819513865,0.0041447873195002,14.43772500295064,0.8900520903361709,2.3833559115941365,34.774173736572266,0.0302042104303836,34.68621826171875,34.82159423828125,0.9258019652957328,0.0056947662610397,0.9680527592685836,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S8,77,1155.0,30,1,0.8361632653061225,71.7563213902177,0.0464447566211258,0.0448500235211079,23.52941176470588,38.0,0.0130848495797311,0.0018960721781033,16.454399088545287,1.377174447619485,1.5898186778524126,35.04240036010742,0.0373880006372928,34.93096923828125,35.09149169921875,0.9482734208310908,0.003679356364073,0.9766926390920728,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S8,328,4920.0,30,4,0.8697899159663867,68.98217477416549,0.0966668579655675,0.0790919397995094,51.51515151515152,41.0,0.0128313556866984,0.0023371820617716,15.44668566335144,1.6368733204435326,1.8187114632893304,35.3612174987793,0.0371884815394878,35.280303955078125,35.410614013671875,0.948864661967244,0.0038860819975382,0.9668601785883038,0,Not Target,0,Not Target,0.03333333333333333,96.66666666666667,Correct,Extra Trees
S4,396,5940.0,30,4,0.9900985221674878,60.60002985223144,0.0559752275414857,0.0569313688401876,35.714285714285715,45.0,0.0194715898217507,0.0044751126341446,12.51931925028242,1.5752756966468973,1.0653458752827332,33.65797805786133,0.0316107310354709,33.60498046875,33.750457763671875,0.97419779961142,0.0032792254091122,0.9858095670554704,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S4,73,1095.0,30,1,1.0503061224489796,57.12620227338968,0.0902556687188215,0.0985798631465342,62.96296296296296,48.0,0.0226321360229225,0.0029183840712438,18.74754171516721,0.9845981240830196,1.064024254476768,32.85147857666016,0.0125328265130519,32.824798583984375,32.872772216796875,0.969581324387048,0.0044286762811147,0.9958612960763532,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S5,260,3900.0,30,2,0.7196071428571429,83.37882773338627,0.0410841913598952,0.0185432302123586,0.0,3.0,0.1936971260423824,0.1388611491609443,24.955866641754515,2.5344289595359246,4.137525329507248,34.57979202270508,0.0695044323801994,34.449981689453125,34.71234130859375,0.9171798450735827,0.0078397445927858,0.9535990553468592,1,Target,1,Target,0.9266666666666666,92.66666666666666,Correct,Extra Trees
S17,258,3870.0,30,2,0.6484761904761905,92.52459979438976,0.102929898510691,0.0443291575771837,20.454545454545457,32.0,0.0102889506191026,0.0314358104075714,22.35240281723466,2.843673463732639,3.745540527872087,34.23591613769531,0.0566968992352485,34.118438720703125,34.319915771484375,0.9423216729078988,0.0057883107258888,0.9580795047057364,1,Target,1,Target,0.5666666666666667,56.666666666666664,Correct,Extra Trees
S17,63,945.0,30,1,1.0164039408866996,59.03164833034459,0.1070997332873062,0.1084468269969863,57.14285714285714,46.0,0.0090978434158282,0.0090942532360808,17.59516868542676,1.01343219767585,1.9424191068305408,33.637630462646484,0.0240356158465147,33.574676513671875,33.674652099609375,0.981342578418746,0.0036169454000904,0.9971258132422824,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,35,525.0,30,1,0.9402764976958524,63.81101744755932,0.1052153084713091,0.0929570890688992,50.0,33.0,0.0206176554978098,0.0257777811460111,14.97529690727846,0.3868187061890586,2.096218654361022,34.5061149597168,0.0289512444287538,34.414764404296875,34.581817626953125,0.921922666823496,0.0103009560712294,0.9913023276375516,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S8,334,5010.0,30,4,0.8413469387755103,71.31421918206956,0.1037484392090428,0.067216123087256,38.23529411764706,44.0,0.0139651432493886,0.0061197546236496,13.28478712940084,1.4647228258702545,2.347989099296523,35.4633903503418,0.0248599201440811,35.36871337890625,35.499176025390625,0.9491323268591012,0.0035916511345323,0.9602640547599248,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S11,163,2445.0,30,2,0.4890238095238095,122.6934125322557,0.0147514673194887,0.0065676376053324,0.0,7.0,0.0534933751733258,0.02067634170766,17.231814701677784,1.6839638850386935,3.651558848985609,34.55292892456055,0.0294047109782695,34.47296142578125,34.594085693359375,0.9185064752038612,0.0097982427680859,0.9558860596382676,1,Target,1,Target,0.9933333333333333,99.33333333333333,Correct,Extra Trees
S3,33,495.0,30,1,1.1105494505494506,54.02731050860874,0.1192740469387847,0.1543801298412328,76.0,29.0,0.0190234996470173,0.0866753980055988,13.6591568034644,1.4371175348090277,2.215457796892856,31.62317276000977,0.0125847132876515,31.60821533203125,31.6761474609375,0.9247179794758014,0.0035659734798202,0.9411162149144904,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S8,29,435.0,30,1,0.85609243697479,70.08588957055214,0.0804604166181485,0.0411357016384649,24.24242424242424,49.0,0.0147179392349769,0.004184351364573,19.2718007879308,5.021411288158162,1.420368249584243,34.62530899047852,0.0374762937426567,34.53118896484375,34.687744140625,0.9592963677109598,0.0044463025932347,0.9739824248346166,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S5,144,2160.0,30,3,0.9538709677419356,62.90158944876564,0.1017788676383253,0.0239656784067674,6.666666666666667,7.0,0.0582564289308391,0.0317887057218402,19.58125615079558,2.0521412391810023,1.8559085020299748,34.939449310302734,0.0303775481879711,34.8662109375,34.974151611328125,0.9311406218622146,0.0032204337431056,0.9433411814224432,0,Not Target,0,Not Target,0.07333333333333333,92.66666666666666,Correct,Extra Trees
S9,138,2070.0,30,2,0.7330357142857142,81.85140073081608,0.0852215308152524,0.0439982398201755,17.94871794871795,32.0,0.0152601973625605,0.0113663888477235,9.572844442831174,1.2403895646558194,4.245360980674318,34.60176467895508,0.0328374244272708,34.53118896484375,34.63861083984375,0.9270552244947464,0.0130219511954243,0.9794758500728888,1,Target,0,Not Target,0.4533333333333333,54.666666666666664,Incorrect,Extra Trees
S6,308,4620.0,30,4,0.9116071428571428,65.81782566111656,0.0698910560110215,0.0447838786473634,19.35483870967742,36.0,0.0139468446864939,0.0267206671463933,13.28478712940084,1.4647228258702545,2.6553513837180174,34.26354217529297,0.023119032382965,34.202301025390625,34.301605224609375,0.9568549778442326,0.004097056280526,0.9709565090588504,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S3,290,4350.0,30,4,1.1514285714285717,52.1091811414392,0.1827408484359061,0.1560148911434527,75.0,32.0,0.0143399116741197,0.0165320685274434,13.28478712940084,1.4647228258702545,4.645235877346558,32.97105026245117,0.02931784465909,32.92376708984375,33.09197998046875,0.916331958883815,0.0044518929143303,0.9302380512996666,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,197,2955.0,30,2,0.7367142857142858,81.44269924374636,0.0817695450849603,0.0518370025168505,33.33333333333333,5.0,0.2359990956814155,0.0679532047861296,16.317538007798497,2.9430799727113968,3.745535934715089,33.66510391235352,0.0346888937056064,33.598907470703125,33.75653076171875,0.9396154739229584,0.0075424994106096,0.9641855709927593,1,Target,1,Target,1.0,100.0,Correct,Extra Trees
S10,351,5265.0,30,4,0.7802702702702702,76.89643228264636,0.0575962546789532,0.0315464959368816,8.333333333333332,44.0,0.018158652765547,0.0011212905019534,13.28478712940084,1.4647228258702545,3.2672923140409265,34.9534797668457,0.0267836321145296,34.8878173828125,34.99267578125,0.9477755252164556,0.0037569565432925,0.9578753791243826,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,328,4920.0,30,4,0.9219642857142856,65.07844276583381,0.0637987186211122,0.0584054070562268,29.03225806451613,30.0,0.0154157446478731,0.0052423717792454,13.28478712940084,1.4647228258702545,2.392081366468646,34.26971435546875,0.0279465485364198,34.203826904296875,34.298553466796875,0.9321650818311948,0.0055538857741978,0.952073633131618,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,153,2295.0,30,4,0.8665126050420169,69.24307811666586,0.0677230994834487,0.0475536347257902,27.27272727272727,46.0,0.0101543664878375,0.0055692475909423,13.28478712940084,1.4647228258702545,3.468305691700277,33.964473724365234,0.0174882914870977,33.90838623046875,33.987457275390625,0.923675871376676,0.0073547986222094,0.9573788273688152,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S2,335,5025.0,30,3,0.9004464285714285,66.63361427863164,0.1019451617163202,0.0776849870225253,32.25806451612903,50.0,0.033479485158218,0.0227027165969347,18.345452417819647,1.6312594221901833,2.062899895618301,32.408817291259766,0.057105541229248,32.2930908203125,32.52117919921875,0.9283105423057646,0.0027903244305217,0.9381294784240984,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,10,150.0,30,1,0.6134821428571429,97.80235773540969,0.0301579374973597,0.0099018193743072,0.0,47.0,0.0221295992952938,0.0042243989569495,14.102968462853026,2.814107022834196,4.124608715586866,34.02768325805664,0.0318457186222076,33.97222900390625,34.078826904296875,0.9186670383102856,0.0062525768291375,0.9541261117316964,0,Not Target,0,Not Target,0.08666666666666667,91.33333333333333,Correct,Extra Trees
S13,112,1680.0,30,3,0.7042857142857143,85.19269776876267,0.0294127016511085,0.0197142352168216,0.0,45.0,0.018613058999799,0.0080286915302961,18.35752483367828,1.5366823380230377,3.372982312097224,34.056514739990234,0.0259095672518014,33.984405517578125,34.078826904296875,0.92358727351604,0.0238214453512383,1.2054377321381138,0,Not Target,0,Not Target,0.08,92.0,Correct,Extra Trees
S3,298,4470.0,30,4,1.0656084656084657,56.30585898709037,0.1519160337392098,0.1332632926973281,46.15384615384615,33.0,0.0151684676118106,0.0025964760296349,13.28478712940084,1.4647228258702545,3.39144769601454,32.93406677246094,0.0177801139652729,32.8907470703125,32.962799072265625,0.9175221575976248,0.0044667514316468,0.9376877779999628,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S17,182,2730.0,30,4,0.859453781512605,69.81178196040088,0.1642832729748525,0.1143587429011095,51.51515151515152,45.0,0.007608594044006,0.0013764316685697,15.802616760131125,1.7852711908548844,5.50472703471188,33.59720993041992,0.0378852002322673,33.520263671875,33.70648193359375,0.9634630128117212,0.0061108944767616,0.9821469363284198,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S16,149,2235.0,30,2,0.5304415584415585,113.1133091763784,0.0225019907194804,0.0080858956361587,0.0,19.0,0.017962243099931,0.0564292100263415,27.569159685935823,1.9030495168725243,2.957965879625033,34.2888069152832,0.0224644523113966,34.2252197265625,34.3291015625,0.9179512027285016,0.009611155038156,0.9499463060137848,1,Target,1,Target,0.9133333333333333,91.33333333333333,Correct,Extra Trees
S6,188,2820.0,30,2,0.7456071428571429,80.47133208794367,0.0745201903180908,0.0416232636316905,17.94871794871795,4.0,0.0983781092173573,0.069517850084236,22.65744435045347,5.651004685790231,2.9835196936258743,33.709205627441406,0.0370747037231922,33.629180908203125,33.774688720703125,0.9402315838563852,0.0107720372764051,1.00520931597699,1,Target,1,Target,0.9266666666666666,92.66666666666666,Correct,Extra Trees
S3,403,6045.0,30,4,1.1048,54.30847212165098,0.2316389696162931,0.2034444048145343,62.5,33.0,0.0164910785505792,0.0154137444553257,13.28478712940084,1.4647228258702545,3.7226318944376025,33.35891342163086,0.0200748313218355,33.31939697265625,33.414459228515625,0.923609063978082,0.0037202287193261,0.9410966174897788,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S8,60,900.0,30,1,0.7421611721611721,80.84497310103156,0.0874374852911246,0.0460647981473554,31.57894736842105,41.0,0.0121211137801503,0.0113902153377448,14.434761155480311,3.048380498213915,2.668695510109972,34.7996711730957,0.0410306751728057,34.706207275390625,34.86468505859375,0.9401322709233112,0.0080503364265912,0.9921999158741572,0,Not Target,0,Not Target,0.16666666666666666,83.33333333333334,Correct,Extra Trees
S16,339,5085.0,30,4,0.771578947368421,77.76261937244202,0.1017886313874121,0.0763674745873419,43.24324324324324,33.0,0.0173497986982318,0.0294923115280374,11.48172679706454,0.4437125173451512,3.782942403275414,34.49109649658203,0.0270058698952198,34.413238525390625,34.526580810546875,0.9312440086815712,0.0041776415822197,0.9520613921249644,0,Not Target,0,Not Target,0.14666666666666667,85.33333333333334,Correct,Extra Trees
S14,67,1005.0,30,1,0.8159183673469388,73.5367683841921,0.0399070692049184,0.0343713915491184,14.705882352941178,39.0,0.0141485596260398,0.0015018687757492,19.102418810555896,0.957515676724955,2.7219851285374737,33.82328796386719,0.02602069824934,33.771697998046875,33.862762451171875,0.9425686597968774,0.0050580275916853,0.9590884638475076,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S16,141,2115.0,30,2,0.4717511520737327,127.18569893523494,0.0088458012859593,0.0042188380921499,0.0,19.0,0.0275015826552974,0.0334692785948539,20.65304325314882,8.108246370187889,3.5942635321242165,34.31494903564453,0.0372587479650974,34.228271484375,34.4208984375,0.9189081843534054,0.0175287024631387,0.9977450285590764,1,Target,1,Target,1.0,100.0,Correct,Extra Trees
S16,297,4455.0,30,3,0.6791029900332226,88.35184188640477,0.0378234650043883,0.0182321174551916,2.380952380952381,35.0,0.01752276941654,0.0044614953572254,18.198154160700856,2.895551203516228,2.8468902356537984,34.392784118652344,0.0262960363179445,34.3260498046875,34.433135986328125,0.9202879815227992,0.0052983484932303,0.9393603839354764,0,Not Target,0,Not Target,0.05333333333333334,94.66666666666667,Correct,Extra Trees
S13,9,135.0,30,1,0.6622077922077924,90.6060011767013,0.0402666180152234,0.0202769154096157,2.3255813953488373,46.0,0.0164027130084789,0.0044731931823896,14.901876233980149,3.285971406432984,4.842146608305977,32.970943450927734,0.0276280883699655,32.92376708984375,33.016845703125,0.9132731581732086,0.0401692069098723,1.4904204020791514,0,Not Target,0,Not Target,0.17333333333333334,82.66666666666667,Correct,Extra Trees
S8,123,1845.0,30,3,0.85,70.58823529411765,0.1203447942847589,0.0820877850394939,48.48484848484848,47.0,0.0134007018230119,0.0058697786086183,13.7158358908511,3.432539570933997,3.116154827252233,35.06077575683594,0.0342057533562183,34.97723388671875,35.100799560546875,0.9175961374970684,0.0046446446462373,0.94469169729117,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S17,186,2790.0,30,4,0.8820346320346321,68.02453987730061,0.1506245629611029,0.1161214178068343,56.25,40.0,0.0084316439897022,0.0088148851878396,13.28478712940084,1.4647228258702545,7.58144919049046,33.64323043823242,0.0218763053417205,33.583770751953125,33.67767333984375,0.9663026484221894,0.0054658730016977,0.9818040587964364,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S9,283,4245.0,30,3,0.6930612244897959,86.57243816254417,0.0390282299184779,0.0116912325214062,0.0,38.0,0.0141272862452684,0.0107583993220649,14.828824405721004,3.1512093611695464,4.236360528441091,34.857200622558594,0.0277768168598413,34.78155517578125,34.8878173828125,0.922970111239522,0.0036029668218259,0.9352669093145264,0,Not Target,0,Not Target,0.1,90.0,Correct,Extra Trees
S4,248,3720.0,30,2,0.8324897959183674,72.07295548146695,0.0498308577952716,0.0395601567539988,23.52941176470588,5.0,0.194660954045404,0.0810299682744682,23.12190818654005,8.126348442718756,1.0779354307640248,33.56568145751953,0.0408897772431373,33.468841552734375,33.626190185546875,0.9237535010913008,0.0070791782731023,0.9462960963807938,1,Target,1,Target,0.94,94.0,Correct,Extra Trees
S13,256,3840.0,30,2,0.6503174603174601,92.2626311935563,0.0627787948027943,0.0407774629449902,11.363636363636363,43.0,0.0109314876059481,0.0183032517781758,15.26469119900123,3.564137648673936,3.77565694459494,34.293800354003906,0.0218437500298023,34.228271484375,34.32757568359375,0.92079457034575,0.0223498587291645,1.077898309846007,1,Target,1,Target,0.62,62.0,Correct,Extra Trees
S8,223,3345.0,30,2,0.6718936877076412,89.2998417721519,0.0666822534720304,0.0483101214327538,19.047619047619047,39.0,0.0121381118579201,0.0123231346638432,11.711099967594128,2.74932132273977,4.4395807825427775,34.95024871826172,0.0380982905626297,34.8662109375,34.9957275390625,0.9196259317062848,0.0231951018375662,1.0217964253879768,1,Target,1,Target,0.86,86.0,Correct,Extra Trees
S8,124,1860.0,30,3,0.8547478991596639,70.19613626308804,0.1341551915126667,0.0992005770326545,54.54545454545454,48.0,0.0136069528960696,0.0075290365621113,20.040564545629472,3.1955865937314227,3.249753430583997,35.03302001953125,0.0343883149325847,34.94329833984375,35.077606201171875,0.9186315039582876,0.0051482298779135,0.94469169729117,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S5,60,900.0,30,1,0.9804926108374384,61.193729903536976,0.0336468450820439,0.0276114228274085,7.142857142857142,41.0,0.014837368970208,0.0030360959298873,15.082688576424331,0.286243278569908,2.0019875475014675,34.76140213012695,0.0317691601812839,34.68621826171875,34.800018310546875,0.9258628257094168,0.0026531826485314,0.9339165900742536,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,31,465.0,30,1,0.7888030888030889,76.06461086637297,0.0414976347077685,0.028506871511199,2.7777777777777777,45.0,0.016626031557291,0.0063924736859974,14.367479809600196,1.2250447897891623,2.364230565234928,34.15153503417969,0.0486925728619098,34.06658935546875,34.281707763671875,0.935957614132348,0.0085752093841326,0.9786083801596994,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,395,5925.0,30,4,0.9917241379310344,60.50069541029208,0.0565612999981848,0.0571243592508928,39.285714285714285,43.0,0.0192657963648899,0.0031190129235039,13.911298669159963,3.1355856103252737,1.0517802209260956,33.667320251464844,0.0178098175674676,33.617095947265625,33.689788818359375,0.9746792704666024,0.003176490966508,0.9825233813742704,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S5,52,780.0,30,1,0.9869458128078816,60.79361118043424,0.0378094118389205,0.0306323063516253,10.714285714285714,49.0,0.0134061093121132,0.0108934779229357,15.682744038428872,0.9025588935347753,1.972031980644646,34.685401916503906,0.0305910222232341,34.604827880859375,34.718475341796875,0.92511554241804,0.0028870473809507,0.9341811015221676,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,119,1785.0,30,1,0.909330357142857,65.98262064902549,0.0434247881795612,0.0303393143635454,12.903225806451612,40.0,0.0135890617662842,0.0012078392184412,17.39406827423733,2.440755430216229,2.131518062244924,33.90016174316406,0.0441139675676822,33.824798583984375,33.9737548828125,0.9597516471625316,0.006954972634615,0.989676089886981,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,235,3525.0,30,2,0.6936212624584717,86.5025385573331,0.0611267294175917,0.0378747873141401,16.666666666666664,34.0,0.0116187134537002,0.0054670633593211,13.0439775401928,4.169726230305805,4.087296618909294,34.516685485839844,0.0290070455521345,34.449981689453125,34.549591064453125,0.9262549744682728,0.0064918695335198,0.9491522693115596,1,Target,1,Target,0.56,56.00000000000001,Correct,Extra Trees
S16,175,2625.0,30,2,0.5078450363196125,118.1462763421379,0.0303919654015341,0.0123547151577498,0.0,5.0,0.0483886227260789,0.0296196803628101,22.19805685281328,3.3397290901279457,3.484473625029102,34.118629455566406,0.0246218703687191,34.057464599609375,34.142822265625,0.9196462028338456,0.0105970742359123,0.9482083728029378,1,Target,1,Target,0.98,98.0,Correct,Extra Trees
